id,year,week,postseason,id_home_team,id_away_team,points_home,points_away,completed,conference_game
76192,2010,10,0,30,9,34.0,33.0,1,1
76193,2010,11,0,2459,2649,65.0,30.0,1,1
76194,2010,11,0,189,193,21.0,24.0,1,1
76195,2010,11,0,2415,2569,10.0,32.0,1,1
76196,2010,11,0,41,221,30.0,28.0,1,1
76197,2010,11,0,5,151,42.0,54.0,1,1
76198,2010,11,0,2084,2050,3.0,20.0,1,1
76199,2010,11,0,70,68,14.0,52.0,1,1
76200,2010,11,0,322,107,27.0,37.0,1,1
76201,2010,11,0,97,58,21.0,24.0,1,1
76202,2010,11,0,277,2132,37.0,10.0,1,1
76203,2010,11,0,356,135,34.0,38.0,1,1
76204,2010,11,0,2509,130,16.0,27.0,1,1
76205,2010,11,0,2405,2115,48.0,49.0,1,1
76206,2010,11,0,2803,2523,27.0,21.0,1,1
76207,2010,11,0,159,225,28.0,35.0,1,1
76208,2010,11,0,43,163,14.0,13.0,1,1
76209,2010,11,0,2368,2168,34.0,41.0,1,1
76210,2010,11,0,294,2097,31.0,24.0,1,1
76211,2010,11,0,2116,2572,21.0,31.0,1,1
76212,2010,11,0,77,2294,21.0,17.0,1,1
76213,2010,11,0,275,84,83.0,20.0,1,1
76214,2010,11,0,2633,145,52.0,14.0,1,1
76215,2010,11,0,150,103,16.0,21.0,1,1
76216,2010,11,0,59,2390,10.0,35.0,1,1
76217,2010,11,0,222,160,24.0,31.0,1,1
76218,2010,11,0,96,238,38.0,20.0,1,1
76219,2010,11,0,142,2306,38.0,28.0,1,1
76220,2010,11,0,171,172,20.0,17.0,1,1
76221,2010,11,0,2166,301,15.0,29.0,1,1
76222,2010,11,0,2450,2169,31.0,21.0,1,1
76223,2010,11,0,2065,47,35.0,20.0,1,1
76224,2010,11,0,399,2681,24.0,14.0,1,1
76225,2010,11,0,2184,2598,41.0,17.0,1,1
76226,2010,11,0,2083,2142,7.0,31.0,1,1
76227,2010,11,0,2754,282,24.0,30.0,1,1
76228,2010,11,0,324,2335,45.0,31.0,1,1
76229,2010,11,0,2619,2241,55.0,3.0,1,1
76230,2010,11,0,113,48,27.0,45.0,1,1
76231,2010,11,0,46,2329,7.0,24.0,1,1
76232,2010,11,0,2413,2674,37.0,15.0,1,1
76233,2010,11,0,2210,231,30.0,25.0,1,1
76234,2010,11,0,38,66,34.0,14.0,1,1
76235,2010,11,0,2127,2506,42.0,39.0,1,1
76236,2010,11,0,256,2729,30.0,24.0,1,1
76237,2010,11,0,219,108,34.0,14.0,1,1
76238,2010,11,0,2542,2428,28.0,21.0,1,1
76239,2010,11,0,36,252,10.0,49.0,1,1
76240,2010,11,0,2287,2197,27.0,23.0,1,0
76241,2010,11,0,2046,93,35.0,61.0,1,1
76242,2010,11,0,257,227,15.0,6.0,1,1
76243,2010,11,0,152,154,38.0,3.0,1,1
76244,2010,11,0,2309,349,28.0,45.0,1,0
76245,2010,11,0,79,2710,20.0,10.0,1,1
76246,2010,11,0,236,2535,48.0,14.0,1,1
76247,2010,11,0,2711,2199,45.0,30.0,1,1
76248,2010,11,0,2181,2086,10.0,7.0,1,1
76249,2010,11,0,119,311,18.0,28.0,1,1
76250,2010,11,0,149,155,27.0,17.0,1,0
76251,2010,11,0,2635,2198,29.0,42.0,1,1
76252,2010,11,0,87,254,28.0,3.0,1,0
76253,2010,11,0,50,2261,17.0,12.0,1,1
76254,2010,11,0,2617,2545,51.0,14.0,1,1
76255,2010,11,0,2032,98,35.0,36.0,1,1
76256,2010,11,0,2717,290,6.0,28.0,1,1
76257,2010,11,0,276,235,28.0,13.0,1,1
76258,2010,11,0,2466,2447,7.0,37.0,1,1
76259,2010,11,0,2026,2747,43.0,13.0,1,1
76260,2010,11,0,2393,249,17.0,23.0,1,1
76261,2010,11,0,164,183,10.0,13.0,1,1
76262,2010,11,0,153,259,10.0,26.0,1,1
76263,2010,11,0,2426,2117,38.0,37.0,1,0
76264,2010,11,0,2655,242,54.0,49.0,1,1
76265,2010,11,0,2653,2229,35.0,52.0,1,1
76266,2010,11,0,258,120,23.0,42.0,1,1
76267,2010,11,0,2,61,49.0,31.0,1,1
76268,2010,11,0,194,213,38.0,14.0,1,1
76269,2010,11,0,201,2641,45.0,7.0,1,1
76270,2010,11,0,295,2678,45.0,28.0,1,0
76271,2010,11,0,55,2546,29.0,27.0,1,1
76272,2010,11,0,2628,21,40.0,35.0,1,1
76273,2010,11,0,2449,2571,31.0,24.0,1,1
76274,2010,11,0,2110,2534,13.0,20.0,1,1
76275,2010,11,0,204,265,14.0,31.0,1,1
76276,2010,11,0,2502,2458,30.0,35.0,1,1
76277,2010,11,0,331,253,31.0,24.0,1,0
76278,2010,11,0,2464,2692,26.0,27.0,1,1
76279,2010,11,0,304,16,17.0,45.0,1,1
76280,2010,11,0,166,2348,20.0,41.0,1,1
76281,2010,11,0,2005,167,48.0,23.0,1,1
76282,2010,11,0,2460,2623,38.0,14.0,1,1
76283,2010,11,0,2320,233,24.0,20.0,1,0
76284,2010,11,0,2226,309,24.0,23.0,1,1
76285,2010,11,0,8,2638,58.0,21.0,1,0
76286,2010,11,0,239,245,30.0,42.0,1,1
76287,2010,11,0,158,2305,20.0,3.0,1,1
76288,2010,11,0,2630,2634,37.0,0.0,1,1
76289,2010,11,0,99,2433,51.0,0.0,1,0
76290,2010,11,0,333,344,30.0,10.0,1,1
76291,2010,11,0,57,2579,14.0,36.0,1,1
76292,2010,11,0,25,2483,13.0,15.0,1,1
76293,2010,11,0,9,24,13.0,17.0,1,1
76294,2010,11,0,12,30,21.0,24.0,1,1
76295,2010,11,0,251,197,16.0,33.0,1,1
76296,2010,11,0,23,328,34.0,38.0,1,1
76297,2010,11,0,248,202,25.0,28.0,1,1
76298,2010,11,0,2377,326,36.0,6.0,1,1
76299,2010,11,0,52,228,16.0,13.0,1,1
76300,2010,11,0,13,302,21.0,22.0,1,1
76301,2010,11,0,2439,2751,42.0,16.0,1,1
76302,2010,11,0,278,2440,34.0,35.0,1,1
76303,2010,12,0,218,195,23.0,31.0,1,1
76304,2010,12,0,2006,193,14.0,19.0,1,1
76305,2010,12,0,2649,189,33.0,14.0,1,1
76306,2010,12,0,2447,2545,27.0,25.0,1,1
76307,2010,12,0,333,2247,63.0,7.0,1,0
76308,2010,12,0,264,26,24.0,7.0,1,1
76309,2010,12,0,2439,2005,20.0,35.0,1,1
76310,2010,12,0,68,278,51.0,0.0,1,1
76311,2010,12,0,2241,2678,10.0,7.0,1,1
76312,2010,12,0,130,275,28.0,48.0,1,1
76313,2010,12,0,322,2329,13.0,20.0,1,1
76314,2010,12,0,97,277,10.0,17.0,1,1
76315,2010,12,0,84,213,24.0,41.0,1,1
76316,2010,12,0,2050,2459,21.0,59.0,1,1
76317,2010,12,0,103,258,17.0,13.0,1,1
76318,2010,12,0,153,152,25.0,29.0,1,1
76319,2010,12,0,58,221,10.0,17.0,1,1
76320,2010,12,0,127,2509,35.0,31.0,1,1
76321,2010,12,0,2305,197,14.0,48.0,1,1
76322,2010,12,0,48,222,21.0,28.0,1,1
76323,2010,12,0,108,43,28.0,21.0,1,1
76324,2010,12,0,2115,2598,23.0,13.0,1,1
76325,2010,12,0,311,256,10.0,14.0,1,1
76326,2010,12,0,160,119,38.0,19.0,1,1
76327,2010,12,0,2803,2184,29.0,37.0,1,1
76328,2010,12,0,2579,2653,69.0,24.0,1,0
76329,2010,12,0,107,2083,34.0,9.0,1,1
76330,2010,12,0,57,2026,48.0,10.0,1,0
76331,2010,12,0,172,219,7.0,31.0,1,1
76332,2010,12,0,225,171,38.0,16.0,1,1
76333,2010,12,0,227,113,37.0,34.0,1,1
76334,2010,12,0,47,2169,43.0,53.0,1,1
76335,2010,12,0,163,159,0.0,31.0,1,1
76336,2010,12,0,399,2405,28.0,19.0,1,1
76337,2010,12,0,2529,2681,38.0,22.0,1,1
76338,2010,12,0,2198,2046,17.0,3.0,1,1
76339,2010,12,0,2230,2142,12.0,47.0,1,1
76340,2010,12,0,46,2368,14.0,7.0,1,0
76341,2010,12,0,242,151,62.0,38.0,1,1
76342,2010,12,0,2506,2166,42.0,6.0,1,0
76343,2010,12,0,324,2127,70.0,3.0,1,1
76344,2010,12,0,2413,2097,30.0,24.0,1,1
76345,2010,12,0,59,150,30.0,20.0,1,1
76346,2010,12,0,2448,2569,3.0,48.0,1,1
76347,2010,12,0,2751,36,44.0,0.0,1,1
76348,2010,12,0,2711,2309,38.0,3.0,1,1
76349,2010,12,0,202,2638,31.0,28.0,1,1
76350,2010,12,0,231,290,28.0,32.0,1,1
76351,2010,12,0,2535,2643,12.0,13.0,1,1
76352,2010,12,0,2542,2450,6.0,42.0,1,1
76353,2010,12,0,2623,2449,3.0,0.0,1,1
76354,2010,12,0,154,228,10.0,30.0,1,1
76355,2010,12,0,79,282,49.0,21.0,1,1
76356,2010,12,0,2571,155,21.0,0.0,1,0
76357,2010,12,0,2710,2460,30.0,14.0,1,1
76358,2010,12,0,2084,2199,17.0,21.0,1,1
76359,2010,12,0,2428,295,21.0,33.0,1,0
76360,2010,12,0,2016,2296,14.0,27.0,1,1
76361,2010,12,0,93,2634,28.0,23.0,1,1
76362,2010,12,0,2010,2504,14.0,35.0,1,1
76363,2010,12,0,149,147,16.0,21.0,1,1
76364,2010,12,0,38,2306,44.0,36.0,1,1
76365,2010,12,0,50,2065,38.0,27.0,1,1
76366,2010,12,0,328,70,6.0,28.0,1,1
76367,2010,12,0,2534,326,31.0,29.0,1,1
76368,2010,12,0,2567,276,31.0,17.0,1,1
76369,2010,12,0,2641,2692,64.0,21.0,1,0
76370,2010,12,0,2617,2466,36.0,13.0,1,1
76371,2010,12,0,2210,2717,45.0,14.0,1,1
76372,2010,12,0,2747,236,45.0,14.0,1,1
76373,2010,12,0,2729,257,41.0,3.0,1,1
76374,2010,12,0,251,2226,51.0,17.0,1,0
76375,2010,12,0,2390,259,17.0,31.0,1,1
76376,2010,12,0,2426,2032,35.0,19.0,1,0
76377,2010,12,0,2433,249,49.0,37.0,1,1
76378,2010,12,0,2655,2116,14.0,61.0,1,1
76379,2010,12,0,2294,194,17.0,20.0,1,1
76380,2010,12,0,2335,2619,54.0,28.0,1,1
76381,2010,12,0,77,356,27.0,48.0,1,1
76382,2010,12,0,25,24,14.0,48.0,1,1
76383,2010,12,0,99,145,43.0,36.0,1,1
76384,2010,12,0,2415,2261,16.0,21.0,1,1
76385,2010,12,0,5,235,31.0,15.0,1,1
76386,2010,12,0,2110,2377,28.0,24.0,1,1
76387,2010,12,0,2440,166,52.0,6.0,1,1
76388,2010,12,0,331,304,34.0,7.0,1,1
76389,2010,12,0,98,2393,26.0,27.0,1,1
76390,2010,12,0,2635,55,35.0,24.0,1,1
76391,2010,12,0,2464,2502,62.0,14.0,1,1
76392,2010,12,0,252,167,40.0,7.0,1,1
76393,2010,12,0,66,142,0.0,14.0,1,1
76394,2010,12,0,183,41,6.0,23.0,1,1
76395,2010,12,0,87,349,27.0,3.0,1,0
76396,2010,12,0,344,8,31.0,38.0,1,1
76397,2010,12,0,309,2229,17.0,38.0,1,1
76398,2010,12,0,302,16,17.0,16.0,1,0
76399,2010,12,0,2320,2824,44.0,6.0,1,0
76400,2010,12,0,2132,164,69.0,38.0,1,1
76401,2010,12,0,238,2633,10.0,24.0,1,1
76402,2010,12,0,2572,248,59.0,41.0,1,1
76403,2010,12,0,2640,2029,20.0,13.0,1,1
76404,2010,12,0,204,30,36.0,7.0,1,1
76405,2010,12,0,245,158,9.0,6.0,1,1
76406,2010,12,0,239,201,24.0,53.0,1,1
76407,2010,12,0,120,52,16.0,30.0,1,1
76408,2010,12,0,21,254,34.0,38.0,1,1
76409,2010,12,0,62,23,41.0,7.0,1,1
76410,2010,13,0,193,218,23.0,3.0,1,1
76411,2010,13,0,2011,2657,10.0,17.0,1,0
76412,2010,13,0,251,245,17.0,24.0,1,1
76413,2010,13,0,164,97,13.0,40.0,1,1
76414,2010,13,0,2309,195,28.0,6.0,1,1
76415,2010,13,0,2199,2459,3.0,71.0,1,1
76416,2010,13,0,221,277,10.0,35.0,1,1
76417,2010,13,0,2649,2117,42.0,31.0,1,1
76418,2010,13,0,151,2567,38.0,45.0,1,1
76419,2010,13,0,189,2711,7.0,41.0,1,1
76420,2010,13,0,2006,2084,22.0,14.0,1,1
76421,2010,13,0,333,2,27.0,28.0,1,1
76422,2010,13,0,158,38,45.0,17.0,1,1
76423,2010,13,0,9,26,55.0,34.0,1,1
76424,2010,13,0,202,2572,56.0,50.0,1,1
76425,2010,13,0,2483,12,48.0,29.0,1,1
76426,2010,13,0,2440,68,34.0,31.0,1,1
76427,2010,13,0,259,258,37.0,7.0,1,1
76428,2010,13,0,194,130,37.0,7.0,1,1
76429,2010,13,0,213,127,22.0,28.0,1,1
76430,2010,13,0,183,103,7.0,16.0,1,0
76431,2010,13,0,2509,84,31.0,34.0,1,1
76432,2010,13,0,41,2132,38.0,17.0,1,1
76433,2010,13,0,276,2655,38.0,23.0,1,1
76434,2010,13,0,2390,58,20.0,23.0,1,0
76435,2010,13,0,235,2116,17.0,37.0,1,1
76436,2010,13,0,2633,96,24.0,14.0,1,1
76437,2010,13,0,142,2305,35.0,7.0,1,1
76438,2010,13,0,324,2710,10.0,17.0,1,0
76439,2010,13,0,2460,2329,7.0,14.0,1,0
76440,2010,13,0,290,2569,41.0,16.0,1,0
76441,2010,13,0,2582,2755,17.0,38.0,1,1
76442,2010,13,0,166,62,24.0,59.0,1,1
76443,2010,13,0,135,2294,27.0,24.0,1,1
76444,2010,13,0,25,264,13.0,16.0,1,1
76445,2010,13,0,254,252,17.0,16.0,1,1
76446,2010,13,0,2433,309,22.0,23.0,1,1
76447,2010,13,0,2393,2226,38.0,14.0,1,1
76448,2010,13,0,150,153,19.0,24.0,1,1
76449,2010,13,0,120,152,38.0,31.0,1,1
76450,2010,13,0,242,5,28.0,23.0,1,1
76451,2010,13,0,8,99,31.0,23.0,1,1
76452,2010,13,0,2653,98,28.0,14.0,1,1
76453,2010,13,0,275,77,70.0,23.0,1,1
76454,2010,13,0,52,57,31.0,7.0,1,0
76455,2010,13,0,2229,2032,31.0,24.0,1,1
76456,2010,13,0,167,2628,17.0,66.0,1,1
76457,2010,13,0,249,2306,41.0,49.0,1,0
76458,2010,13,0,228,2579,7.0,29.0,1,0
76459,2010,13,0,2449,2523,43.0,17.0,1,0
76460,2010,13,0,145,344,23.0,31.0,1,1
76461,2010,13,0,238,154,13.0,34.0,1,0
76462,2010,13,0,24,204,38.0,0.0,1,1
76463,2010,13,0,61,59,42.0,34.0,1,0
76464,2010,13,0,30,87,16.0,20.0,1,0
76465,2010,13,0,21,2439,48.0,14.0,1,1
76466,2010,13,0,23,2348,38.0,45.0,1,1
76467,2010,13,0,2641,248,35.0,20.0,1,0
76468,2010,13,0,197,201,41.0,47.0,1,1
76469,2010,13,0,278,70,23.0,20.0,1,1
76470,2010,14,0,12,9,29.0,30.0,1,1
76471,2010,14,0,193,2459,26.0,21.0,1,1
76472,2010,14,0,278,356,25.0,23.0,1,0
76473,2010,14,0,2132,221,10.0,28.0,1,1
76474,2010,14,0,2116,2567,17.0,7.0,1,1
76475,2010,14,0,2026,2710,42.0,14.0,1,0
76476,2010,14,0,55,2747,14.0,17.0,1,0
76477,2010,14,0,277,164,35.0,14.0,1,1
76478,2010,14,0,48,2329,42.0,20.0,1,0
76479,2010,14,0,2065,160,20.0,45.0,1,0
76480,2010,14,0,2729,290,15.0,31.0,1,0
76481,2010,14,0,147,2449,17.0,42.0,1,0
76482,2010,14,0,2226,2653,7.0,44.0,1,1
76483,2010,14,0,68,328,50.0,14.0,1,1
76484,2010,14,0,2348,2440,17.0,35.0,1,1
76485,2010,14,0,2617,222,24.0,54.0,1,0
76486,2010,14,0,204,2483,20.0,37.0,1,1
76487,2010,14,0,331,2546,37.0,17.0,1,0
76488,2010,14,0,2579,2,17.0,56.0,1,1
76489,2010,14,0,70,23,26.0,23.0,1,1
76490,2010,14,0,2229,2393,27.0,28.0,1,1
76491,2010,14,0,265,264,28.0,35.0,1,1
76492,2010,14,0,259,52,44.0,33.0,1,1
76493,2010,14,0,58,41,16.0,19.0,1,1
76494,2010,14,0,158,201,20.0,23.0,1,1
76495,2010,14,0,62,2439,59.0,21.0,1,0
76496,2010,14,0,26,30,14.0,28.0,1,1
76497,2010,15,0,349,2426,17.0,31.0,1,0
76498,2010,1,1,2638,252,24.0,52.0,1,0
76499,2010,1,1,278,2459,17.0,40.0,1,0
76500,2010,1,1,2653,195,48.0,21.0,1,0
76501,2010,1,1,97,2572,31.0,28.0,1,0
76502,2010,1,1,68,254,26.0,3.0,1,0
76503,2010,1,1,21,2426,35.0,14.0,1,0
76504,2010,1,1,202,62,62.0,35.0,1,0
76505,2010,1,1,2649,2229,32.0,34.0,1,0
76506,2010,1,1,59,2005,7.0,14.0,1,0
76507,2010,1,1,152,277,23.0,7.0,1,0
76508,2010,1,1,2294,142,27.0,24.0,1,0
76509,2010,1,1,120,151,51.0,20.0,1,0
76510,2010,1,1,239,356,14.0,38.0,1,0
76511,2010,1,1,12,197,10.0,36.0,1,0
76512,2010,1,1,2567,349,14.0,16.0,1,0
76513,2010,1,1,183,2306,36.0,34.0,1,0
76514,2010,1,1,2633,153,27.0,30.0,1,0
76515,2010,1,1,264,158,19.0,7.0,1,0
76516,2010,1,1,228,58,26.0,31.0,1,0
76517,2010,1,1,2390,87,17.0,33.0,1,0
76518,2010,1,1,2116,61,10.0,6.0,1,0
76519,2010,1,1,52,2579,26.0,17.0,1,0
76520,2010,1,1,2641,77,45.0,38.0,1,0
76521,2010,1,1,127,333,7.0,49.0,1,0
76522,2010,1,1,213,57,24.0,37.0,1,0
76523,2010,1,1,130,344,14.0,52.0,1,0
76524,2010,1,1,2628,275,21.0,19.0,1,1
76525,2010,1,1,201,41,48.0,20.0,1,0
76526,2010,1,1,259,24,12.0,40.0,1,0
76527,2010,1,1,8,194,26.0,31.0,1,0
76528,2010,1,1,193,2393,35.0,21.0,1,0
76529,2010,1,1,245,99,24.0,41.0,1,0
76530,2010,1,1,96,221,10.0,27.0,1,0
76531,2010,1,1,103,2440,13.0,20.0,1,0
76532,2010,1,1,2483,2,19.0,22.0,1,0
76533,2011,1,0,97,93,21.0,9.0,1,0
76534,2011,1,0,2649,160,58.0,22.0,1,0
76535,2011,1,0,2117,2569,21.0,6.0,1,0
76536,2011,1,0,218,222,42.0,7.0,1,0
76537,2011,1,0,2466,2170,24.0,23.0,1,0
76538,2011,1,0,2534,2710,20.0,6.0,1,0
76539,2011,1,0,2617,241,82.0,6.0,1,0
76540,2011,1,0,55,2630,24.0,23.0,1,1
76541,2011,1,0,2413,3077,67.0,0.0,1,0
76542,2011,1,0,2229,249,41.0,16.0,1,1
76543,2011,1,0,164,2428,48.0,0.0,1,0
76544,2011,1,0,2197,2287,33.0,26.0,1,0
76545,2011,1,0,2447,2865,42.0,0.0,1,0
76546,2011,1,0,59,2717,63.0,21.0,1,0
76547,2011,1,0,183,154,36.0,29.0,1,0
76548,2011,1,0,254,147,27.0,10.0,1,0
76549,2011,1,0,2110,2271,38.0,14.0,1,0
76550,2011,1,0,155,2181,16.0,0.0,1,0
76551,2011,1,0,235,344,14.0,59.0,1,0
76552,2011,1,0,107,113,16.0,24.0,1,0
76553,2011,1,0,275,2439,51.0,17.0,1,0
76554,2011,1,0,70,189,15.0,32.0,1,0
76555,2011,1,0,98,96,3.0,14.0,1,0
76556,2011,1,0,9,302,48.0,14.0,1,0
76557,2011,1,0,127,2754,28.0,6.0,1,0
76558,2011,1,0,2247,2805,41.0,7.0,1,0
76559,2011,1,0,239,2628,50.0,48.0,1,0
76560,2011,1,0,213,282,41.0,7.0,1,0
76561,2011,1,0,2115,2583,35.0,21.0,1,0
76562,2011,1,0,41,2230,35.0,3.0,1,0
76563,2011,1,0,2294,2635,34.0,7.0,1,0
76564,2011,1,0,2,328,42.0,38.0,1,0
76565,2011,1,0,2523,2168,13.0,19.0,1,0
76566,2011,1,0,142,193,17.0,6.0,1,0
76567,2011,1,0,194,2006,42.0,0.0,1,0
76568,2011,1,0,2509,2393,27.0,24.0,1,0
76569,2011,1,0,103,77,17.0,24.0,1,0
76570,2011,1,0,333,2309,48.0,7.0,1,0
76571,2011,1,0,259,2026,66.0,13.0,1,0
76572,2011,1,0,2405,2329,24.0,49.0,1,0
76573,2011,1,0,2086,2790,31.0,17.0,1,0
76574,2011,1,0,2681,2598,38.0,28.0,1,1
76575,2011,1,0,2506,2747,28.0,35.0,1,0
76576,2011,1,0,2678,2169,21.0,24.0,1,0
76577,2011,1,0,2655,2545,47.0,33.0,1,0
76578,2011,1,0,2005,233,37.0,20.0,1,0
76579,2011,1,0,2636,196,31.0,3.0,1,0
76580,2011,1,0,2296,3099,42.0,2.0,1,0
76581,2011,1,0,158,236,40.0,7.0,1,0
76582,2011,1,0,130,2711,34.0,10.0,1,0
76583,2011,1,0,87,58,20.0,23.0,1,0
76584,2011,1,0,30,135,19.0,17.0,1,0
76585,2011,1,0,228,2653,43.0,19.0,1,0
76586,2011,1,0,2426,48,40.0,17.0,1,0
76587,2011,1,0,356,2032,33.0,15.0,1,0
76588,2011,1,0,248,26,38.0,34.0,1,0
76589,2011,1,0,153,256,42.0,10.0,1,0
76590,2011,1,0,52,2433,34.0,0.0,1,0
76591,2011,1,0,2458,2815,20.0,22.0,1,0
76592,2011,1,0,204,16,28.0,29.0,1,0
76593,2011,1,0,2448,2355,38.0,7.0,1,0
76594,2011,1,0,2502,2584,52.0,0.0,1,0
76595,2011,1,0,145,252,13.0,14.0,1,0
76596,2011,1,0,2261,2010,21.0,20.0,1,0
76597,2011,1,0,265,304,64.0,21.0,1,0
76598,2011,1,0,2013,2542,37.0,34.0,1,0
76599,2011,1,0,24,23,57.0,3.0,1,0
76600,2011,1,0,311,2803,28.0,13.0,1,0
76601,2011,1,0,2450,330,37.0,3.0,1,0
76602,2011,1,0,167,36,10.0,14.0,1,1
76603,2011,1,0,46,2166,40.0,16.0,1,0
76604,2011,1,0,2083,2184,27.0,26.0,1,0
76605,2011,1,0,2142,399,37.0,34.0,1,0
76606,2011,1,0,50,2232,28.0,22.0,1,0
76607,2011,1,0,2400,2011,9.0,41.0,1,1
76608,2011,1,0,2029,2324,12.0,19.0,1,0
76609,2011,1,0,221,2084,35.0,16.0,1,0
76610,2011,1,0,295,2097,41.0,14.0,1,0
76611,2011,1,0,152,2335,43.0,21.0,1,0
76612,2011,1,0,2241,2913,34.0,17.0,1,0
76613,2011,1,0,324,231,30.0,23.0,1,0
76614,2011,1,0,2643,294,31.0,9.0,1,0
76615,2011,1,0,2633,149,42.0,16.0,1,0
76616,2011,1,0,258,2729,40.0,3.0,1,0
76617,2011,1,0,197,309,61.0,34.0,1,0
76618,2011,1,0,8,2623,51.0,7.0,1,0
76619,2011,1,0,264,331,30.0,27.0,1,0
76620,2011,1,0,66,2460,20.0,19.0,1,0
76621,2011,1,0,2305,2377,42.0,24.0,1,0
76622,2011,1,0,2306,2198,10.0,7.0,1,0
76623,2011,1,0,2116,2127,62.0,0.0,1,0
76624,2011,1,0,2132,2046,72.0,10.0,1,0
76625,2011,1,0,150,257,21.0,23.0,1,0
76626,2011,1,0,2641,326,50.0,10.0,1,0
76627,2011,1,0,25,278,36.0,21.0,1,0
76628,2011,1,0,2050,84,27.0,20.0,1,0
76629,2011,1,0,57,2226,41.0,3.0,1,0
76630,2011,1,0,2449,322,42.0,6.0,1,0
76631,2011,1,0,2579,151,56.0,37.0,1,0
76632,2011,1,0,2016,2755,14.0,21.0,1,1
76633,2011,1,0,2535,290,17.0,31.0,1,1
76634,2011,1,0,2634,2582,33.0,7.0,1,0
76635,2011,1,0,2546,79,10.0,38.0,1,0
76636,2011,1,0,2571,253,29.0,28.0,1,0
76637,2011,1,0,119,2415,42.0,3.0,1,0
76638,2011,1,0,2674,2233,35.0,49.0,1,0
76639,2011,1,0,2529,2368,7.0,20.0,1,0
76640,2011,1,0,2459,349,49.0,26.0,1,0
76641,2011,1,0,238,2210,45.0,14.0,1,0
76642,2011,1,0,99,2483,40.0,27.0,1,0
76643,2011,1,0,201,202,47.0,14.0,1,0
76644,2011,1,0,61,68,21.0,35.0,1,0
76645,2011,1,0,251,242,34.0,9.0,1,0
76646,2011,1,0,166,195,24.0,44.0,1,0
76647,2011,1,0,2320,2637,58.0,0.0,1,0
76648,2011,1,0,2751,2692,35.0,32.0,1,0
76649,2011,1,0,2638,2619,31.0,24.0,1,0
76650,2011,1,0,2049,301,40.0,42.0,1,0
76651,2011,1,0,12,2464,41.0,10.0,1,0
76652,2011,1,0,21,13,49.0,21.0,1,0
76653,2011,1,0,2572,2348,19.0,17.0,1,0
76654,2011,1,0,62,38,34.0,17.0,1,0
76655,2011,1,0,2199,47,41.0,9.0,1,0
76656,2011,1,0,2065,2504,63.0,14.0,1,0
76657,2011,1,0,277,276,34.0,13.0,1,0
76658,2011,1,0,245,2567,46.0,14.0,1,0
76659,2011,1,0,120,2390,32.0,24.0,1,1
76660,2011,2,0,2261,50,23.0,17.0,1,1
76661,2011,2,0,2635,2373,56.0,7.0,1,0
76662,2011,2,0,197,12,37.0,14.0,1,0
76663,2011,2,0,97,2229,17.0,24.0,1,0
76664,2011,2,0,9,142,37.0,30.0,1,0
76665,2011,2,0,356,2571,56.0,3.0,1,0
76666,2011,2,0,194,2649,27.0,22.0,1,0
76667,2011,2,0,349,21,20.0,23.0,1,0
76668,2011,2,0,66,2294,44.0,41.0,1,0
76669,2011,2,0,275,204,35.0,0.0,1,0
76670,2011,2,0,96,2117,27.0,13.0,1,0
76671,2011,2,0,127,2226,44.0,0.0,1,0
76672,2011,2,0,2428,2119,42.0,3.0,1,0
76673,2011,2,0,2247,295,17.0,40.0,1,0
76674,2011,2,0,2,344,41.0,34.0,1,1
76675,2011,2,0,153,164,24.0,22.0,1,0
76676,2011,2,0,2329,160,41.0,48.0,1,0
76677,2011,2,0,277,2450,55.0,12.0,1,0
76678,2011,2,0,107,2142,37.0,7.0,1,1
76679,2011,2,0,2199,2011,14.0,7.0,1,0
76680,2011,2,0,2803,2022,27.0,16.0,1,0
76681,2011,2,0,221,311,35.0,29.0,1,0
76682,2011,2,0,2097,3111,76.0,0.0,1,0
76683,2011,2,0,2168,2184,13.0,22.0,1,0
76684,2011,2,0,2506,2822,38.0,21.0,1,0
76685,2011,2,0,2678,2729,7.0,24.0,1,0
76686,2011,2,0,36,2458,33.0,14.0,1,0
76687,2011,2,0,282,2086,48.0,34.0,1,0
76688,2011,2,0,2636,241,21.0,24.0,1,0
76689,2011,2,0,149,13,37.0,23.0,1,0
76690,2011,2,0,147,302,38.0,14.0,1,0
76691,2011,2,0,253,16,35.0,14.0,1,0
76692,2011,2,0,242,2509,24.0,22.0,1,0
76693,2011,2,0,151,259,10.0,17.0,1,0
76694,2011,2,0,150,24,14.0,44.0,1,0
76695,2011,2,0,264,62,40.0,32.0,1,0
76696,2011,2,0,2633,2132,45.0,23.0,1,0
76697,2011,2,0,60,47,27.0,30.0,1,0
76698,2011,2,0,213,333,11.0,27.0,1,0
76699,2011,2,0,38,25,33.0,36.0,1,1
76700,2011,2,0,2005,2628,19.0,35.0,1,1
76701,2011,2,0,2655,202,3.0,31.0,1,1
76702,2011,2,0,154,152,34.0,27.0,1,1
76703,2011,2,0,135,166,21.0,28.0,1,0
76704,2011,2,0,276,2572,26.0,20.0,1,1
76705,2011,2,0,77,2197,42.0,21.0,1,0
76706,2011,2,0,2483,2440,69.0,20.0,1,0
76707,2011,2,0,2026,2448,58.0,6.0,1,0
76708,2011,2,0,228,2747,35.0,27.0,1,0
76709,2011,2,0,2065,2569,18.0,26.0,1,1
76710,2011,2,0,2754,2674,77.0,13.0,1,0
